secprov,seccionId,name,circuitoId,mesasTotalizadas,cantidadElectores,anioEleccion,cantidadElectores_2025,EN_BLANCO_2025,LLA_JxC,NO_VOTANTES_2025,OTROS_2025,UxP_2025
2,5,Simulated,00558,1,60,2025,60,6,25,15,5,9
2,5,Simulated,00559,1,431,2025,431,28,179,107,15,102
2,5,Simulated,00561,1,1307,2025,1307,118,453,442,44,250
2,5,Simulated,00562,1,3332,2025,3332,297,1272,1052,103,607
2,5,Simulated,00563,1,2096,2025,2096,197,715,607,129,448
2,5,Simulated,00564,1,1043,2025,1043,75,281,487,41,158
2,5,Simulated,00565,1,172,2025,172,15,72,54,8,23
2,5,Simulated,00566,1,1962,2025,1962,189,826,561,66,319
2,5,Simulated,00567,1,96,2025,96,16,36,30,10,5
2,5,Simulated,00568,1,13936,2025,13936,1672,4508,4048,590,3119
2,5,Simulated,00569,1,52,2025,52,6,17,20,4,5
2,5,Simulated,00570,1,91,2025,91,5,43,30,6,7
2,5,Simulated,00572,1,1594,2025,1594,187,612,482,60,254
2,5,Simulated,00574,1,21785,2025,21785,2040,7786,6441,968,4549
2,5,Simulated,00575,1,7733,2025,7733,782,2539,2317,290,1806
2,5,Simulated,00576,1,286,2025,286,24,119,85,13,45
2,5,Simulated,00577,1,579,2025,579,15,253,181,37,93
2,5,Simulated,00578,1,995,2025,995,109,466,212,58,150
2,5,Simulated,00579,1,421,2025,421,29,165,126,16,86
2,5,Simulated,00580,1,174,2025,174,13,66,57,10,28
2,5,Simulated,00581,1,311,2025,311,36,127,81,16,51
2,5,Simulated,00583,1,69191,2025,69191,4788,15919,22248,2638,23598
2,5,Simulated,00584,1,17711,2025,17711,1120,6644,5518,823,3605
2,5,Simulated,00585,1,10651,2025,10651,753,4015,2983,570,2330
2,5,Simulated,00586,1,31979,2025,31979,1693,7733,14054,1266,7233
2,5,Simulated,00587,1,85343,2025,85343,4133,22628,29700,3290,25592
2,5,Simulated,00588,1,10931,2025,10931,515,3954,3078,497,2887
2,5,Simulated,00589,1,24468,2025,24468,1473,7142,7061,2290,6503
2,5,Simulated,00590,1,41507,2025,41507,3491,13209,12884,2767,9155
2,5,Simulated,00591,1,16361,2025,16361,815,5279,5640,1552,3075
2,5,Simulated,00592,1,7458,2025,7458,503,2742,2137,357,1718
2,5,Simulated,00593,1,22070,2025,22070,1316,6315,6587,1344,6508
2,5,Simulated,00596,1,53979,2025,53979,5642,17782,15487,3018,12050
2,5,Simulated,00597,1,701,2025,701,52,339,163,23,125
2,5,Simulated,00598,1,3243,2025,3243,223,927,1089,222,782
2,5,Simulated,00599,1,8883,2025,8883,945,2193,2780,777,2187
2,6,Simulated,00600,1,2285,2025,2285,165,704,787,168,462
2,6,Simulated,00601,1,767,2025,767,80,278,191,39,179
2,6,Simulated,00602,1,6266,2025,6266,632,1755,2365,358,1156
2,6,Simulated,00603,1,1844,2025,1844,123,401,812,69,440
2,6,Simulated,00604,1,3094,2025,3094,370,1136,805,113,669
2,6,Simulated,00605,1,971,2025,971,68,228,436,29,210
2,6,Simulated,00606,1,10471,2025,10471,1212,3271,3599,537,1852
2,6,Simulated,00607,1,101,2025,101,14,29,31,8,19
2,6,Simulated,00608,1,189,2025,189,21,78,53,11,26
2,6,Simulated,00609,1,474,2025,474,70,165,137,21,81
2,6,Simulated,00610,1,40,2025,40,3,19,12,2,4
2,6,Simulated,00611,1,117,2025,117,11,38,31,8,30
2,6,Simulated,00612,1,230,2025,230,35,67,65,9,55
2,6,Simulated,00613,1,8339,2025,8339,473,2494,2623,933,1816
2,6,Simulated,00615,1,8487,2025,8487,577,3167,2352,363,2027
2,6,Simulated,00616,1,568,2025,568,51,214,162,19,122
2,6,Simulated,00617,1,158,2025,158,16,67,53,2,20
2,6,Simulated,00619,1,7127,2025,7127,801,2127,2255,253,1691
2,6,Simulated,00620,1,3088,2025,3088,288,1006,739,157,898
2,6,Simulated,00621,1,114,2025,114,13,46,37,4,14
2,6,Simulated,00622,1,2000,2025,2000,190,514,715,63,517
2,6,Simulated,00624,1,60545,2025,60545,6181,13976,19232,1998,19158
2,6,Simulated,00626,1,50920,2025,50920,2998,16246,15268,4079,12329
2,6,Simulated,00627,1,20155,2025,20155,1794,5325,8054,1094,3888
2,6,Simulated,00628,1,41787,2025,41787,2368,15678,11776,3772,8193
2,6,Simulated,00629,1,29298,2025,29298,2092,6951,9702,1168,9385
2,6,Simulated,0062A,1,108,2025,108,11,42,40,6,9
2,6,Simulated,0062B,1,100,2025,100,9,37,40,4,10
2,6,Simulated,00630,1,31786,2025,31786,2277,11175,8632,1842,7859
2,6,Simulated,00631,1,37536,2025,37536,2164,9533,13462,2699,9679
2,6,Simulated,00632,1,11954,2025,11954,843,3716,3693,718,2984
2,6,Simulated,00633,1,85731,2025,85731,8538,21097,32511,3350,20234
2,6,Simulated,00634,1,30021,2025,30021,2410,7928,9729,2324,7630
2,6,Simulated,00635,1,114352,2025,114352,12031,21429,39651,3880,37361
2,6,Simulated,00638,1,23043,2025,23043,1716,8617,6215,1001,5494
2,6,Simulated,00639,1,6928,2025,6928,562,2079,1722,413,2152
2,6,Simulated,00640,1,9822,2025,9822,607,3334,2823,363,2695
2,6,Simulated,00641,1,3108,2025,3108,177,1023,1060,106,742
2,6,Simulated,00642,1,8297,2025,8297,519,3120,1961,405,2292
2,6,Simulated,00643,1,2063,2025,2063,200,609,584,124,546
2,6,Simulated,00644,1,925,2025,925,110,285,265,121,145
2,6,Simulated,00645,1,179,2025,179,16,61,62,7,33
2,6,Simulated,00646,1,286,2025,286,33,99,95,7,52
2,6,Simulated,00647,1,98,2025,98,8,38,24,9,18
2,6,Simulated,00648,1,231,2025,231,15,68,76,10,62
2,6,Simulated,00652,1,65111,2025,65111,5828,17063,22818,4648,14754
2,6,Simulated,00653,1,80806,2025,80806,9570,15627,28124,4109,23376
2,6,Simulated,00654,1,39183,2025,39183,4339,7733,13383,2402,11326
2,6,Simulated,00655,1,57163,2025,57163,3243,16801,18353,3212,15555
2,6,Simulated,00656,1,19800,2025,19800,1739,6697,6585,732,4046
2,6,Simulated,00657,1,358,2025,358,29,136,125,17,51
2,6,Simulated,00658,1,141,2025,141,14,48,40,7,33
2,6,Simulated,00659,1,38,2025,38,4,16,10,2,6
2,6,Simulated,00660,1,264,2025,264,17,97,112,9,29
2,6,Simulated,00661,1,772,2025,772,70,245,203,89,165
2,6,Simulated,00663,1,59037,2025,59037,2990,13965,24758,2577,14747
2,6,Simulated,00664,1,34044,2025,34044,2914,8781,12200,1517,8632
2,6,Simulated,00665,1,121313,2025,121313,10155,33471,40223,4817,32647
2,6,Simulated,00666,1,74006,2025,74006,5120,20804,21161,2829,24092
2,6,Simulated,00667,1,59814,2025,59814,4499,19504,16395,4717,14700
2,6,Simulated,00668,1,59756,2025,59756,4029,20304,17759,2889,14775
2,6,Simulated,00669,1,41532,2025,41532,3084,14013,13634,2876,7925
2,6,Simulated,00670,1,12079,2025,12079,945,4530,3630,533,2441
2,6,Simulated,00671,1,40714,2025,40714,2466,12938,12935,1677,10698
2,6,Simulated,00672,1,47074,2025,47074,2268,15976,15102,2700,11028
2,6,Simulated,00673,1,42275,2025,42275,3976,12349,13354,2244,10353
2,6,Simulated,00675,1,11211,2025,11211,1341,4359,2958,394,2159
2,6,Simulated,00676,1,239,2025,239,18,78,95,8,40
2,6,Simulated,00677,1,122,2025,122,20,34,43,2,23
2,6,Simulated,00678,1,183,2025,183,18,61,67,12,25
2,6,Simulated,00679,1,105,2025,105,18,38,35,5,9
2,6,Simulated,00680,1,101,2025,101,8,46,34,5,8
2,6,Simulated,00681,1,595,2025,595,62,206,190,21,116
2,6,Simulated,00682,1,78,2025,78,8,32,25,4,10
2,6,Simulated,00683,1,515,2025,515,72,192,91,29,131
2,6,Simulated,00686,1,65963,2025,65963,7486,22063,22807,2554,11053
2,6,Simulated,00687,1,1997,2025,1997,236,679,601,166,315
2,6,Simulated,00688,1,558,2025,558,40,201,234,26,58
2,6,Simulated,00691,1,2588,2025,2588,392,934,826,120,316
2,6,Simulated,00692,1,492,2025,492,77,133,203,21,58
2,6,Simulated,00696,1,32380,2025,32380,3558,13240,8825,1279,5478
2,6,Simulated,00697,1,170,2025,170,10,63,65,11,20
2,6,Simulated,00698,1,790,2025,790,91,238,232,21,208
2,6,Simulated,00699,1,917,2025,917,90,338,299,30,160
2,7,Simulated,00700,1,501,2025,501,45,172,195,15,74
2,7,Simulated,00701,1,530,2025,530,53,175,175,19,108
2,7,Simulated,00703,1,1721,2025,1721,187,562,644,47,281
2,7,Simulated,00704,1,50,2025,50,6,20,13,1,10
2,7,Simulated,00705,1,57,2025,57,8,18,22,2,7
2,7,Simulated,00706,1,2091,2025,2091,174,848,528,160,381
2,7,Simulated,00707,1,424,2025,424,34,192,101,18,79
2,7,Simulated,00708,1,38,2025,38,2,19,11,4,2
2,7,Simulated,00709,1,319,2025,319,24,121,88,29,56
2,7,Simulated,00711,1,10459,2025,10459,812,4046,3508,486,1607
2,7,Simulated,00712,1,244,2025,244,26,62,104,5,46
2,7,Simulated,00714,1,1080,2025,1080,119,312,315,85,248
2,7,Simulated,00715,1,3656,2025,3656,432,1215,1174,136,698
2,7,Simulated,00716,1,2526,2025,2526,333,910,734,102,447
2,7,Simulated,00717,1,3397,2025,3397,334,1024,1081,130,828
2,7,Simulated,00718,1,604,2025,604,28,172,183,41,180
2,7,Simulated,00719,1,3268,2025,3268,230,1136,987,155,760
2,7,Simulated,00720,1,116,2025,116,8,53,39,9,7
2,7,Simulated,00723,1,303,2025,303,20,103,127,8,45
2,7,Simulated,00725,1,506,2025,506,35,177,174,58,61
2,7,Simulated,00729,1,19332,2025,19332,1262,5542,6647,1090,4791
2,7,Simulated,00730,1,155,2025,155,9,52,56,5,33
2,7,Simulated,00731,1,2034,2025,2034,187,719,610,71,447
2,7,Simulated,00732,1,5525,2025,5525,448,2045,1910,373,749
2,7,Simulated,00733,1,967,2025,967,78,424,265,31,169
2,7,Simulated,00734,1,25249,2025,25249,2076,7715,6169,1203,8086
2,7,Simulated,00735,1,249,2025,249,28,67,58,5,91
2,7,Simulated,00736,1,218,2025,218,26,84,62,7,40
2,7,Simulated,00738,1,1584,2025,1584,139,508,488,68,381
2,7,Simulated,00739,1,2224,2025,2224,190,814,626,197,397
2,7,Simulated,00740,1,337,2025,337,23,115,89,20,89
2,7,Simulated,00741,1,1711,2025,1711,113,706,476,105,310
2,7,Simulated,00742,1,7783,2025,7783,660,2440,2470,251,1962
2,7,Simulated,00743,1,5781,2025,5781,735,2014,1599,186,1247
2,7,Simulated,00744,1,6272,2025,6272,835,1783,2191,209,1255
2,7,Simulated,00745,1,135,2025,135,10,45,37,10,32
2,7,Simulated,00746,1,8478,2025,8478,845,2767,2183,434,2249
2,7,Simulated,00747,1,207,2025,207,16,81,75,11,25
2,7,Simulated,00748,1,19919,2025,19919,997,7722,6325,1571,3305
2,7,Simulated,00749,1,1298,2025,1298,81,543,386,119,170
2,7,Simulated,00750,1,56,2025,56,6,30,16,2,2
2,7,Simulated,00751,1,1322,2025,1322,156,606,311,63,185
2,7,Simulated,00752,1,227,2025,227,11,81,57,17,61
2,7,Simulated,00753,1,1298,2025,1298,116,485,406,56,235
2,7,Simulated,00754,1,458,2025,458,34,191,128,44,62
2,7,Simulated,00755,1,655,2025,655,66,261,184,40,104
2,7,Simulated,00756,1,870,2025,870,70,370,260,34,137
2,7,Simulated,00757,1,13,2025,13,0,9,2,1,1
2,7,Simulated,00758,1,588,2025,588,12,254,210,22,89
2,7,Simulated,00759,1,781,2025,781,58,312,236,57,120
2,7,Simulated,00765,1,3261,2025,3261,238,893,971,141,1018
2,7,Simulated,00766,1,190,2025,190,20,60,72,11,27
2,7,Simulated,00768,1,29541,2025,29541,2515,7466,9832,1066,8662
2,7,Simulated,00769,1,6838,2025,6838,354,2099,2508,616,1262
2,7,Simulated,00770,1,8620,2025,8620,729,1617,3528,652,2094
2,7,Simulated,00771,1,15414,2025,15414,1390,3740,5225,494,4565
2,7,Simulated,00772,1,17390,2025,17390,1638,4622,5291,1449,4390
2,7,Simulated,00773,1,30886,2025,30886,2187,8831,10919,1726,7224
2,7,Simulated,00774,1,58177,2025,58177,4808,19842,18438,2324,12764
2,7,Simulated,00775,1,18785,2025,18785,2053,5881,5237,1147,4467
2,7,Simulated,00776,1,4360,2025,4360,382,1815,1305,174,685
2,7,Simulated,00777,1,1017,2025,1017,114,373,257,144,129
2,7,Simulated,00778,1,5326,2025,5326,579,2135,1602,269,741
2,7,Simulated,00779,1,471,2025,471,32,203,158,41,38
2,7,Simulated,00780,1,1812,2025,1812,193,692,583,89,256
2,7,Simulated,00781,1,180,2025,180,24,73,56,16,11
2,7,Simulated,00782,1,519,2025,519,45,240,141,18,74
2,7,Simulated,00783,1,16683,2025,16683,1045,6566,4389,1061,3621
2,7,Simulated,00784,1,29677,2025,29677,1889,8924,11595,1456,5812
2,7,Simulated,00785,1,55144,2025,55144,4218,15836,18312,5447,11332
2,7,Simulated,00786,1,23175,2025,23175,1392,5418,7789,1766,6811
2,7,Simulated,00787,1,18791,2025,18791,1671,5718,4846,1548,5008
2,7,Simulated,00788,1,31800,2025,31800,2435,5792,10171,1056,12347
2,7,Simulated,00789,1,45097,2025,45097,3308,10836,13777,2814,14363
2,7,Simulated,00790,1,18318,2025,18318,1268,5855,4867,779,5549
2,7,Simulated,00791,1,19615,2025,19615,1624,6393,5461,1190,4947
2,7,Simulated,00792,1,25530,2025,25530,1951,6315,7437,1873,7954
2,7,Simulated,00797,1,14952,2025,14952,1573,3551,5092,453,4283
2,7,Simulated,00798,1,13068,2025,13068,1777,4520,3272,698,2800
2,8,Simulated,00800,1,1801,2025,1801,216,548,492,139,406
2,8,Simulated,00801,1,65,2025,65,10,20,23,1,12
2,8,Simulated,00803,1,4312,2025,4312,494,1496,1155,224,943
2,8,Simulated,00804,1,615,2025,615,48,129,326,32,79
2,8,Simulated,00806,1,11657,2025,11657,1420,3405,3325,484,3023
2,8,Simulated,00807,1,32,2025,32,4,12,10,2,3
2,8,Simulated,00808,1,45,2025,45,2,11,22,5,5
2,8,Simulated,00810,1,45,2025,45,4,9,22,3,7
2,8,Simulated,00811,1,118,2025,118,7,36,32,8,35
2,8,Simulated,00812,1,27,2025,27,0,8,14,3,2
2,8,Simulated,00813,1,115,2025,115,14,53,36,4,8
2,8,Simulated,00815,1,14595,2025,14595,2442,4847,3168,476,3662
2,8,Simulated,00816,1,549,2025,549,62,203,167,35,82
2,8,Simulated,00817,1,1198,2025,1198,150,377,286,69,316
2,8,Simulated,00818,1,40,2025,40,6,11,15,1,7
2,8,Simulated,00819,1,308,2025,308,34,110,91,13,61
2,8,Simulated,00820,1,1141,2025,1141,134,389,314,67,237
2,8,Simulated,00823,1,18561,2025,18561,2333,6633,5544,863,3187
2,8,Simulated,00824,1,72,2025,72,6,20,21,3,21
2,8,Simulated,00825,1,72,2025,72,4,30,30,5,5
2,8,Simulated,00826,1,92,2025,92,11,40,30,3,8
2,8,Simulated,00827,1,906,2025,906,105,407,210,47,136
2,8,Simulated,00828,1,59,2025,59,13,22,18,1,5
2,8,Simulated,00829,1,45,2025,45,8,12,22,1,3
2,8,Simulated,00830,1,1054,2025,1054,96,316,468,74,99
2,8,Simulated,00832,1,10100,2025,10100,937,3395,2897,640,2231
2,8,Simulated,00833,1,305,2025,305,35,119,77,25,50
2,8,Simulated,00834,1,269,2025,269,30,99,87,9,44
2,8,Simulated,00835,1,152,2025,152,11,64,47,4,26
2,8,Simulated,00836,1,347,2025,347,26,101,113,23,85
2,8,Simulated,00839,1,2301,2025,2301,327,653,824,75,421
2,8,Simulated,00840,1,13803,2025,13803,1674,5141,3929,828,2231
2,8,Simulated,00841,1,557,2025,557,105,167,154,19,111
2,8,Simulated,00842,1,705,2025,705,106,290,207,37,65
2,8,Simulated,00843,1,496,2025,496,79,117,223,46,32
2,8,Simulated,00844,1,235,2025,235,30,88,72,16,29
2,8,Simulated,00846,1,29520,2025,29520,3670,11523,7752,1379,5197
2,8,Simulated,00847,1,476,2025,476,37,175,143,35,87
2,8,Simulated,00848,1,103,2025,103,15,36,37,5,9
2,8,Simulated,00849,1,1189,2025,1189,122,414,333,82,238
2,8,Simulated,00850,1,516,2025,516,68,174,127,37,110
2,8,Simulated,00851,1,72,2025,72,3,25,30,5,10
2,8,Simulated,00852,1,122,2025,122,4,53,50,11,4
2,8,Simulated,00854,1,34198,2025,34198,2826,10265,11181,1732,8194
2,8,Simulated,00855,1,1619,2025,1619,147,604,448,145,276
2,8,Simulated,00856,1,580,2025,580,52,231,116,35,145
2,8,Simulated,00857,1,983,2025,983,56,388,277,78,184
2,8,Simulated,00858,1,201,2025,201,13,45,66,23,53
2,8,Simulated,00860,1,19842,2025,19842,2756,6059,5725,1388,3914
2,8,Simulated,00861,1,670,2025,670,98,219,179,55,120
2,8,Simulated,00863,1,1152,2025,1152,100,413,312,56,271
2,8,Simulated,00864,1,877,2025,877,87,252,252,58,227
2,8,Simulated,00866,1,21319,2025,21319,2009,6962,7172,1029,4147
2,8,Simulated,00867,1,942,2025,942,63,335,282,32,230
2,8,Simulated,00869,1,826,2025,826,75,318,181,64,189
2,8,Simulated,00870,1,1088,2025,1088,109,394,267,50,268
2,8,Simulated,00871,1,7405,2025,7405,775,2898,2035,349,1347
2,8,Simulated,00872,1,13340,2025,13340,868,3202,6374,800,2096
2,8,Simulated,00873,1,3728,2025,3728,212,1506,889,333,788
2,8,Simulated,00874,1,3160,2025,3160,245,871,1076,208,761
2,8,Simulated,00875,1,1993,2025,1993,157,707,617,91,421
2,8,Simulated,00876,1,2318,2025,2318,231,672,681,138,597
2,8,Simulated,00877,1,18830,2025,18830,2149,5124,4785,1127,5645
2,8,Simulated,00878,1,19311,2025,19311,1993,4818,5717,1301,5482
2,8,Simulated,00879,1,20356,2025,20356,1773,5992,5951,1280,5360
2,8,Simulated,00880,1,14041,2025,14041,688,6345,3752,874,2383
2,8,Simulated,00882,1,1152,2025,1152,124,146,558,77,248
2,8,Simulated,00887,1,17802,2025,17802,1288,6703,6809,1138,1864
2,8,Simulated,00888,1,15111,2025,15111,627,6779,4216,1227,2262
2,8,Simulated,00889,1,30005,2025,30005,1862,11187,9032,2074,5851
2,8,Simulated,00890,1,3229,2025,3229,241,1332,1022,192,443
2,8,Simulated,00891,1,52569,2025,52569,4340,20838,15835,4685,6871
2,8,Simulated,00892,1,72251,2025,72251,6174,23342,21321,4212,17202
2,8,Simulated,00893,1,36700,2025,36700,1689,13459,14019,1567,5967
2,8,Simulated,00894,1,6826,2025,6826,375,2797,2477,538,639
2,8,Simulated,00895,1,16722,2025,16722,651,7933,5235,1656,1246
2,9,Simulated,00901,1,40324,2025,40324,4144,14641,10682,2366,8490
2,9,Simulated,00902,1,9719,2025,9719,1121,3523,2435,737,1902
2,9,Simulated,00903,1,9312,2025,9312,976,2580,3303,452,2000
2,9,Simulated,00904,1,19147,2025,19147,2310,6226,5451,903,4258
2,9,Simulated,00905,1,10490,2025,10490,1002,2462,3911,770,2344
2,9,Simulated,00906,1,2481,2025,2481,229,716,947,132,457
2,9,Simulated,00907,1,1409,2025,1409,170,437,356,85,361
2,9,Simulated,00908,1,1277,2025,1277,126,432,407,81,232
2,9,Simulated,00909,1,551,2025,551,61,202,167,33,88
2,9,Simulated,00910,1,2226,2025,2226,251,904,632,99,340
2,9,Simulated,00911,1,5021,2025,5021,449,1774,1329,315,1154
2,9,Simulated,00913,1,39917,2025,39917,4583,13009,11780,2475,8069
2,9,Simulated,00914,1,1703,2025,1703,171,473,546,93,419
2,9,Simulated,00915,1,2499,2025,2499,266,909,652,182,491
2,9,Simulated,00917,1,2073,2025,2073,194,568,547,157,606
2,9,Simulated,00918,1,173,2025,173,20,68,54,7,24
2,9,Simulated,00919,1,80,2025,80,10,27,27,7,10
2,9,Simulated,00920,1,500,2025,500,43,156,147,39,115
2,9,Simulated,00922,1,2909,2025,2909,152,996,815,144,802
2,9,Simulated,00924,1,32753,2025,32753,2597,7865,12506,1183,8602
2,9,Simulated,00925,1,39311,2025,39311,4163,7748,12923,1707,12770
2,9,Simulated,00926,1,2704,2025,2704,188,633,828,122,934
2,9,Simulated,00927,1,43,2025,43,0,16,13,3,11
2,9,Simulated,00929,1,10090,2025,10090,1164,3142,2345,570,2869
2,9,Simulated,00930,1,72,2025,72,8,33,21,3,8
2,9,Simulated,00931,1,624,2025,624,50,209,165,46,154
2,9,Simulated,00934,1,392,2025,392,29,179,113,21,50
2,9,Simulated,00937,1,2220,2025,2220,244,559,934,112,371
2,9,Simulated,00938,1,246,2025,246,12,82,93,17,42
2,9,Simulated,00939,1,104,2025,104,14,53,27,3,7
2,9,Simulated,00940,1,892,2025,892,107,317,340,31,97
2,9,Simulated,00944,1,8308,2025,8308,690,2559,2511,454,2095
2,9,Simulated,00945,1,41,2025,41,2,16,14,1,8
2,9,Simulated,00946,1,34,2025,34,3,7,18,1,5
2,9,Simulated,00947,1,156,2025,156,9,72,33,12,29
2,9,Simulated,00948,1,50,2025,50,4,21,18,3,5
2,9,Simulated,00949,1,297,2025,297,29,80,105,19,65
2,9,Simulated,00951,1,2299,2025,2299,278,653,570,148,649
2,9,Simulated,00953,1,10599,2025,10599,745,3203,4015,740,1896
2,9,Simulated,00954,1,687,2025,687,43,242,251,62,89
2,9,Simulated,00955,1,1726,2025,1726,128,579,575,86,358
2,9,Simulated,00956,1,215,2025,215,20,67,78,20,30
2,9,Simulated,00957,1,38816,2025,38816,3496,13440,13534,1863,6483
2,9,Simulated,00958,1,938,2025,938,103,308,310,48,170
2,9,Simulated,00960,1,20,2025,20,2,3,12,2,1
2,9,Simulated,00961,1,6066,2025,6066,775,2145,1958,267,922
2,9,Simulated,00964,1,54282,2025,54282,4927,16423,17136,2715,13081
2,9,Simulated,00968,1,51,2025,51,7,16,18,6,5
2,9,Simulated,00969,1,596,2025,596,114,155,174,60,92
2,9,Simulated,00970,1,59,2025,59,3,20,20,4,13
2,9,Simulated,00972,1,2015,2025,2015,247,643,631,113,381
2,9,Simulated,00973,1,434,2025,434,60,128,124,19,103
2,9,Simulated,00975,1,1212,2025,1212,173,353,449,96,141
2,9,Simulated,00980,1,25681,2025,25681,2465,7637,8779,1164,5636
2,9,Simulated,00981,1,124,2025,124,11,39,46,8,20
2,9,Simulated,00982,1,81,2025,81,2,27,35,7,9
2,9,Simulated,00983,1,5081,2025,5081,464,1760,1389,359,1109
2,9,Simulated,00984,1,1798,2025,1798,187,743,505,90,274
2,9,Simulated,00985,1,361,2025,361,33,126,98,14,90
2,9,Simulated,00986,1,66,2025,66,3,2,56,3,2
2,9,Simulated,00988,1,825,2025,825,69,301,246,61,150
2,9,Simulated,00989,1,291,2025,291,29,97,86,14,65
2,9,Simulated,00990,1,289,2025,289,31,101,90,15,53
2,9,Simulated,00991,1,501,2025,501,57,180,113,28,122
2,9,Simulated,00993,1,23203,2025,23203,1359,9951,6642,1623,3627
2,9,Simulated,00994,1,9743,2025,9743,541,3985,3310,488,1418
2,9,Simulated,00995,1,22592,2025,22592,1815,7638,8277,1556,3306
2,9,Simulated,00996,1,14685,2025,14685,631,6219,3953,1115,2766
2,9,Simulated,00997,1,9172,2025,9172,603,3734,2430,902,1502
2,9,Simulated,00998,1,15303,2025,15303,835,6091,4154,1090,3134
2,9,Simulated,00999,1,36088,2025,36088,2871,11417,11702,3198,6901
2,10,Simulated,01000,1,48907,2025,48907,2661,16585,15933,3282,10446
2,10,Simulated,01001,1,39472,2025,39472,1531,13361,15311,4005,5264
2,10,Simulated,01007,1,4935,2025,4935,817,1599,1635,255,630
2,10,Simulated,01008,1,2026,2025,2026,227,797,612,90,301
2,10,Simulated,01009,1,204,2025,204,16,84,74,12,18
2,10,Simulated,01010,1,6073,2025,6073,909,2208,2053,382,521
2,10,Simulated,01011,1,11807,2025,11807,1612,3816,4332,427,1620
2,10,Simulated,01013,1,20176,2025,20176,1704,7004,6460,1211,3796
2,10,Simulated,01014,1,31997,2025,31997,2528,8274,10642,2882,7671
2,10,Simulated,01015,1,6820,2025,6820,534,2618,1765,375,1528
2,10,Simulated,01016,1,4507,2025,4507,400,1409,1440,228,1029
2,10,Simulated,01017,1,19380,2025,19380,1911,5254,6011,959,5246
2,10,Simulated,01018,1,8019,2025,8019,806,2495,2304,492,1923
2,10,Simulated,01019,1,464,2025,464,37,167,132,23,104
2,10,Simulated,01020,1,52,2025,52,0,13,23,3,13
2,10,Simulated,01021,1,11415,2025,11415,1137,2558,3530,651,3540
2,10,Simulated,0103A,1,271,2025,271,21,121,81,18,30
2,11,Simulated,0117A,1,77,2025,77,12,32,16,8,9
2,11,Simulated,0117B,1,498,2025,498,40,80,299,25,55
2,12,Simulated,0125A,1,34,2025,34,1,17,11,4,2
2,13,Simulated,0131A,1,52,2025,52,1,19,18,6,9
2,15,Simulated,0153A,1,282,2025,282,24,117,80,9,52
2,15,Simulated,0155A,1,23815,2025,23815,2683,8377,7671,1386,3698
2,15,Simulated,0156A,1,17932,2025,17932,2127,6253,5215,693,3644
2,15,Simulated,0156B,1,11467,2025,11467,1568,3271,3190,687,2751
2,15,Simulated,0158A,1,7071,2025,7071,598,1526,1880,254,2812
2,15,Simulated,0158B,1,4603,2025,4603,359,1135,1415,275,1419
2,16,Simulated,0164A,1,32,2025,32,4,8,14,2,5
2,16,Simulated,0165A,1,89,2025,89,15,29,24,4,17
2,16,Simulated,0165B,1,469,2025,469,43,136,148,15,128
2,16,Simulated,0166A,1,137,2025,137,15,46,49,12,16
2,16,Simulated,0167A,1,230,2025,230,23,73,69,20,45
2,19,Simulated,0196A,1,78,2025,78,12,32,13,4,18
2,20,Simulated,0207L,1,4026,2025,4026,446,1461,1038,232,848
2,23,Simulated,0230A,1,87,2025,87,10,41,22,1,13
2,23,Simulated,0231A,1,239,2025,239,24,83,61,19,52
2,23,Simulated,0236A,1,29,2025,29,5,11,9,2,2
2,23,Simulated,0237A,1,67,2025,67,3,25,26,5,9
2,24,Simulated,0248A,1,553,2025,553,42,184,164,41,121
2,24,Simulated,0248B,1,126,2025,126,4,48,56,5,13
2,24,Simulated,0248C,1,13138,2025,13138,1466,5333,3895,501,1943
2,24,Simulated,0248D,1,5744,2025,5744,613,2059,1872,417,784
2,24,Simulated,0248E,1,10450,2025,10450,876,4554,2894,823,1304
2,24,Simulated,0248F,1,1173,2025,1173,102,572,349,85,65
2,24,Simulated,0249A,1,1721,2025,1721,174,753,487,97,209
2,24,Simulated,0249B,1,294,2025,294,14,118,90,19,54
2,25,Simulated,0255A,1,56,2025,56,11,19,21,1,3
2,25,Simulated,0256A,1,264,2025,264,24,87,83,25,45
2,25,Simulated,0258A,1,2294,2025,2294,276,803,712,92,411
2,25,Simulated,0258B,1,2340,2025,2340,182,571,997,140,451
2,25,Simulated,0258C,1,158,2025,158,12,50,68,9,19
2,28,Simulated,0286A,1,38866,2025,38866,2294,8354,15098,1396,11723
2,28,Simulated,0287A,1,17862,2025,17862,1702,5042,4501,1059,5558
2,28,Simulated,0287B,1,5904,2025,5904,276,2366,1939,271,1051
2,28,Simulated,0287C,1,17079,2025,17079,1500,3873,5942,915,4849
2,28,Simulated,0287D,1,21551,2025,21551,1799,6161,5596,869,7125
2,28,Simulated,0288A,1,14511,2025,14511,1122,4707,4306,1241,3135
2,28,Simulated,0288B,1,23137,2025,23137,2098,6382,7547,920,6190
2,29,Simulated,0290A,1,41114,2025,41114,3083,9513,11229,5125,12164
2,29,Simulated,0290B,1,29055,2025,29055,2626,7126,8126,993,10184
2,29,Simulated,0291A,1,25669,2025,25669,2143,6234,8944,1354,6993
2,30,Simulated,0302A,1,48166,2025,48166,3420,8857,17764,1848,16278
