secprov,seccionId,name,circuitoId,mesasTotalizadas,cantidadElectores,anioEleccion,cantidadElectores_2025,EN_BLANCO_2025,LLA_JxC,NO_VOTANTES_2025,OTROS_2025,UxP_2025
2,5,Simulated,00557,1,83,2025,83,12,15,37,10,10
2,5,Simulated,00558,1,61,2025,61,13,6,25,5,12
2,5,Simulated,00559,1,550,2025,550,94,100,189,51,116
2,5,Simulated,00561,1,1429,2025,1429,204,200,636,143,245
2,5,Simulated,00562,1,2768,2025,2768,458,477,1244,210,380
2,5,Simulated,00563,1,1754,2025,1754,247,322,755,134,296
2,5,Simulated,00564,1,1155,2025,1155,141,142,627,103,142
2,5,Simulated,00565,1,177,2025,177,25,29,84,16,22
2,5,Simulated,00566,1,2055,2025,2055,338,359,889,159,310
2,5,Simulated,00567,1,91,2025,91,13,13,47,12,6
2,5,Simulated,00568,1,12868,2025,12868,2231,1808,4965,1515,2348
2,5,Simulated,00569,1,69,2025,69,22,4,32,4,6
2,5,Simulated,00570,1,80,2025,80,9,8,45,11,6
2,5,Simulated,00572,1,1719,2025,1719,243,300,795,146,234
2,5,Simulated,00574,1,24435,2025,24435,3793,3802,9749,2526,4565
2,5,Simulated,00575,1,7928,2025,7928,1230,1081,3440,548,1630
2,5,Simulated,00576,1,385,2025,385,46,71,174,41,52
2,5,Simulated,00577,1,510,2025,510,63,94,249,67,37
2,5,Simulated,00578,1,879,2025,879,135,187,386,61,110
2,5,Simulated,00579,1,584,2025,584,98,86,208,67,124
2,5,Simulated,00580,1,163,2025,163,32,26,64,18,23
2,5,Simulated,00581,1,334,2025,334,55,48,140,42,50
2,5,Simulated,00583,1,78684,2025,78684,8497,7160,32088,5335,25603
2,5,Simulated,00584,1,23541,2025,23541,2657,3345,9476,3691,4372
2,5,Simulated,00585,1,9471,2025,9471,1036,1428,3657,1400,1951
2,5,Simulated,00586,1,42259,2025,42259,3405,3639,23598,3551,8067
2,5,Simulated,00587,1,98238,2025,98238,10319,10833,41353,8743,26989
2,5,Simulated,00588,1,14070,2025,14070,1645,1868,5785,1580,3193
2,5,Simulated,00589,1,21219,2025,21219,2635,2755,8761,2231,4836
2,5,Simulated,00590,1,43310,2025,43310,5389,6119,17065,4498,10239
2,5,Simulated,00591,1,14669,2025,14669,1499,1871,6603,2208,2488
2,5,Simulated,00592,1,7923,2025,7923,939,1174,3431,860,1519
2,5,Simulated,00593,1,18775,2025,18775,2151,2284,7321,1825,5194
2,5,Simulated,00596,1,82106,2025,82106,10949,10826,34870,7985,17477
2,5,Simulated,00597,1,633,2025,633,88,132,286,51,76
2,5,Simulated,00598,1,3847,2025,3847,458,431,1752,241,965
2,5,Simulated,00599,1,6954,2025,6954,1013,836,2562,764,1778
2,6,Simulated,00600,1,2310,2025,2310,286,313,1083,148,479
2,6,Simulated,00601,1,913,2025,913,93,117,367,146,191
2,6,Simulated,00602,1,4815,2025,4815,574,595,2278,442,926
2,6,Simulated,00603,1,1989,2025,1989,149,190,1027,120,503
2,6,Simulated,00604,1,2916,2025,2916,590,488,1038,270,531
2,6,Simulated,00605,1,978,2025,978,80,81,617,40,161
2,6,Simulated,00606,1,10838,2025,10838,1830,1401,4833,923,1852
2,6,Simulated,00607,1,122,2025,122,16,14,59,7,26
2,6,Simulated,00608,1,168,2025,168,34,21,68,17,28
2,6,Simulated,00609,1,471,2025,471,89,68,172,52,90
2,6,Simulated,00610,1,47,2025,47,3,11,31,1,1
2,6,Simulated,00611,1,98,2025,98,13,11,49,6,19
2,6,Simulated,00612,1,267,2025,267,46,28,112,30,50
2,6,Simulated,00613,1,7195,2025,7195,941,1019,2915,649,1670
2,6,Simulated,00615,1,8367,2025,8367,1056,1401,3147,1095,1668
2,6,Simulated,00616,1,540,2025,540,80,73,221,66,100
2,6,Simulated,00617,1,127,2025,127,27,25,46,12,16
2,6,Simulated,00619,1,8948,2025,8948,1161,1080,3849,857,2001
2,6,Simulated,00620,1,3063,2025,3063,388,451,1242,195,787
2,6,Simulated,00621,1,132,2025,132,20,12,68,17,15
2,6,Simulated,00622,1,1963,2025,1963,174,216,978,113,482
2,6,Simulated,00624,1,47998,2025,47998,5204,4770,20826,4253,12945
2,6,Simulated,00626,1,51953,2025,51953,7771,7740,18323,5875,12244
2,6,Simulated,00627,1,22897,2025,22897,1908,2336,12451,1678,4524
2,6,Simulated,00628,1,64718,2025,64718,8549,9500,29010,5906,11753
2,6,Simulated,00629,1,29925,2025,29925,2913,3006,12434,2775,8797
2,6,Simulated,0062A,1,96,2025,96,9,17,47,12,11
2,6,Simulated,0062B,1,89,2025,89,12,13,42,15,7
2,6,Simulated,00630,1,42381,2025,42381,5794,5683,17008,5275,8620
2,6,Simulated,00631,1,35025,2025,35025,3973,3588,15898,3558,8008
2,6,Simulated,00632,1,12366,2025,12366,1318,1602,5423,1274,2749
2,6,Simulated,00633,1,78268,2025,78268,8102,8510,40398,5340,15918
2,6,Simulated,00634,1,29949,2025,29949,3303,3694,12189,3033,7731
2,6,Simulated,00635,1,114635,2025,114635,13200,8987,47548,10451,34449
2,6,Simulated,00638,1,27289,2025,27289,3639,4216,10906,2505,6024
2,6,Simulated,00639,1,6816,2025,6816,834,824,2843,670,1645
2,6,Simulated,00640,1,12630,2025,12630,1355,1905,5390,895,3084
2,6,Simulated,00641,1,2445,2025,2445,344,363,992,152,594
2,6,Simulated,00642,1,9804,2025,9804,1601,1508,3852,675,2169
2,6,Simulated,00643,1,2829,2025,2829,358,339,1197,163,772
2,6,Simulated,00644,1,696,2025,696,90,116,288,83,119
2,6,Simulated,00645,1,195,2025,195,20,29,101,11,35
2,6,Simulated,00646,1,285,2025,285,44,44,130,25,43
2,6,Simulated,00647,1,136,2025,136,27,22,60,9,18
2,6,Simulated,00648,1,222,2025,222,27,32,96,15,52
2,6,Simulated,00652,1,58181,2025,58181,4508,7005,28554,5376,12738
2,6,Simulated,00653,1,83327,2025,83327,9430,6921,37894,5827,23255
2,6,Simulated,00654,1,40087,2025,40087,3450,3702,17648,4002,11286
2,6,Simulated,00655,1,52474,2025,52474,6600,6775,19981,5020,14098
2,6,Simulated,00656,1,18892,2025,18892,3219,2579,6990,2733,3371
2,6,Simulated,00657,1,316,2025,316,41,64,136,39,35
2,6,Simulated,00658,1,158,2025,158,15,25,80,19,20
2,6,Simulated,00659,1,44,2025,44,6,7,16,8,6
2,6,Simulated,00660,1,276,2025,276,31,52,126,20,47
2,6,Simulated,00661,1,812,2025,812,137,124,345,63,144
2,6,Simulated,00663,1,64391,2025,64391,7162,6150,32220,4065,14794
2,6,Simulated,00664,1,26657,2025,26657,2685,3120,11177,2582,7092
2,6,Simulated,00665,1,120542,2025,120542,9487,13601,53405,13642,30407
2,6,Simulated,00666,1,60449,2025,60449,6861,7233,27229,5363,13763
2,6,Simulated,00667,1,54644,2025,54644,6367,7774,20022,7475,13006
2,6,Simulated,00668,1,67759,2025,67759,6205,9467,27703,7933,16451
2,6,Simulated,00669,1,46234,2025,46234,5562,6304,20825,4634,8909
2,6,Simulated,00670,1,13193,2025,13193,1750,2001,5272,1505,2664
2,6,Simulated,00671,1,37106,2025,37106,4379,5447,15105,3502,8673
2,6,Simulated,00672,1,37048,2025,37048,3695,5727,15815,5094,6717
2,6,Simulated,00673,1,38355,2025,38355,3570,4584,17609,3117,9476
2,6,Simulated,00675,1,13479,2025,13479,2096,1961,5378,1405,2640
2,6,Simulated,00676,1,261,2025,261,35,44,107,23,52
2,6,Simulated,00677,1,123,2025,123,19,10,66,10,18
2,6,Simulated,00678,1,175,2025,175,25,33,79,11,26
2,6,Simulated,00679,1,98,2025,98,16,10,51,10,11
2,6,Simulated,00680,1,110,2025,110,9,24,47,15,15
2,6,Simulated,00681,1,561,2025,561,78,82,251,64,86
2,6,Simulated,00682,1,89,2025,89,11,19,46,6,8
2,6,Simulated,00683,1,515,2025,515,106,70,181,55,103
2,6,Simulated,00686,1,70556,2025,70556,12477,9726,31700,6055,10598
2,6,Simulated,00687,1,1885,2025,1885,320,258,797,163,346
2,6,Simulated,00688,1,518,2025,518,56,92,282,35,54
2,6,Simulated,00691,1,2789,2025,2789,544,428,1210,261,346
2,6,Simulated,00692,1,565,2025,565,109,66,272,39,78
2,6,Simulated,00696,1,32353,2025,32353,5248,5527,13221,2960,5396
2,6,Simulated,00697,1,131,2025,131,16,17,78,11,10
2,6,Simulated,00698,1,728,2025,728,124,97,295,52,159
2,6,Simulated,00699,1,799,2025,799,142,148,308,56,146
2,7,Simulated,00700,1,508,2025,508,67,77,278,27,59
2,7,Simulated,00701,1,527,2025,527,78,96,209,23,121
2,7,Simulated,00703,1,1925,2025,1925,237,246,965,240,236
2,7,Simulated,00704,1,54,2025,54,10,10,23,2,9
2,7,Simulated,00705,1,45,2025,45,7,4,21,10,3
2,7,Simulated,00706,1,1985,2025,1985,341,333,822,150,340
2,7,Simulated,00707,1,320,2025,320,51,57,129,23,60
2,7,Simulated,00708,1,44,2025,44,3,15,13,6,8
2,7,Simulated,00709,1,249,2025,249,33,49,111,19,38
2,7,Simulated,00711,1,12846,2025,12846,1552,1976,5534,1597,2187
2,7,Simulated,00712,1,227,2025,227,37,25,101,22,42
2,7,Simulated,00714,1,913,2025,913,106,120,399,94,194
2,7,Simulated,00715,1,3699,2025,3699,594,547,1712,240,605
2,7,Simulated,00716,1,2625,2025,2625,421,405,1189,149,462
2,7,Simulated,00717,1,4219,2025,4219,678,571,1606,350,1015
2,7,Simulated,00718,1,536,2025,536,55,66,219,48,148
2,7,Simulated,00719,1,3409,2025,3409,478,535,1344,369,683
2,7,Simulated,00720,1,132,2025,132,19,24,65,17,8
2,7,Simulated,00723,1,274,2025,274,36,35,136,34,34
2,7,Simulated,00725,1,445,2025,445,53,67,231,32,63
2,7,Simulated,00729,1,24769,2025,24769,3759,2774,11462,1502,5272
2,7,Simulated,00730,1,125,2025,125,13,16,66,8,22
2,7,Simulated,00731,1,2549,2025,2549,313,393,1113,253,477
2,7,Simulated,00732,1,5086,2025,5086,625,856,2385,524,697
2,7,Simulated,00733,1,804,2025,804,103,164,355,74,107
2,7,Simulated,00734,1,32065,2025,32065,5318,4029,12028,2442,8247
2,7,Simulated,00735,1,279,2025,279,27,38,93,21,99
2,7,Simulated,00736,1,285,2025,285,68,41,118,20,37
2,7,Simulated,00738,1,1229,2025,1229,180,191,467,101,289
2,7,Simulated,00739,1,2014,2025,2014,286,283,817,292,336
2,7,Simulated,00740,1,356,2025,356,46,52,155,21,82
2,7,Simulated,00741,1,1645,2025,1645,208,276,694,213,253
2,7,Simulated,00742,1,8891,2025,8891,1539,1223,3480,763,1886
2,7,Simulated,00743,1,4645,2025,4645,923,740,1717,409,857
2,7,Simulated,00744,1,5871,2025,5871,982,759,2386,604,1141
2,7,Simulated,00745,1,112,2025,112,15,24,36,20,16
2,7,Simulated,00746,1,9383,2025,9383,1576,1115,3662,1331,1698
2,7,Simulated,00747,1,177,2025,177,30,29,81,17,21
2,7,Simulated,00748,1,15611,2025,15611,2331,2555,6878,1733,2114
2,7,Simulated,00749,1,1114,2025,1114,199,185,490,74,166
2,7,Simulated,00750,1,59,2025,59,7,6,33,7,7
2,7,Simulated,00751,1,1183,2025,1183,193,211,476,113,191
2,7,Simulated,00752,1,179,2025,179,16,30,70,25,38
2,7,Simulated,00753,1,1070,2025,1070,151,176,461,89,194
2,7,Simulated,00754,1,489,2025,489,82,103,201,24,80
2,7,Simulated,00755,1,851,2025,851,139,138,372,74,128
2,7,Simulated,00756,1,870,2025,870,146,172,334,97,121
2,7,Simulated,00757,1,14,2025,14,0,4,8,1,1
2,7,Simulated,00758,1,678,2025,678,66,128,275,55,155
2,7,Simulated,00759,1,833,2025,833,115,158,353,59,149
2,7,Simulated,00765,1,3568,2025,3568,491,409,1384,303,981
2,7,Simulated,00766,1,218,2025,218,33,21,98,35,32
2,7,Simulated,00768,1,31655,2025,31655,3692,3487,13016,3285,8174
2,7,Simulated,00769,1,7207,2025,7207,637,910,3776,597,1287
2,7,Simulated,00770,1,7225,2025,7225,569,584,3836,580,1656
2,7,Simulated,00771,1,16970,2025,16970,1937,1693,7734,984,4623
2,7,Simulated,00772,1,24716,2025,24716,3381,2593,11365,1275,6103
2,7,Simulated,00773,1,33995,2025,33995,5318,4680,14511,2134,7352
2,7,Simulated,00774,1,58246,2025,58246,6976,7853,25296,5773,12348
2,7,Simulated,00775,1,12930,2025,12930,1811,1940,5054,953,3171
2,7,Simulated,00776,1,4572,2025,4572,613,777,2124,599,459
2,7,Simulated,00777,1,1155,2025,1155,191,163,421,224,156
2,7,Simulated,00778,1,5668,2025,5668,897,920,2440,576,834
2,7,Simulated,00779,1,424,2025,424,59,88,213,35,29
2,7,Simulated,00780,1,1567,2025,1567,252,289,657,132,237
2,7,Simulated,00781,1,150,2025,150,29,34,66,15,7
2,7,Simulated,00782,1,612,2025,612,78,117,288,61,67
2,7,Simulated,00783,1,20435,2025,20435,2227,3186,8573,2162,4287
2,7,Simulated,00784,1,29259,2025,29259,2177,3675,14881,3523,5004
2,7,Simulated,00785,1,56741,2025,56741,6632,6841,25381,5884,12003
2,7,Simulated,00786,1,14447,2025,14447,1745,1603,6403,1045,3651
2,7,Simulated,00787,1,14584,2025,14584,1736,2114,5861,1252,3621
2,7,Simulated,00788,1,32495,2025,32495,3371,2406,13626,2396,10697
2,7,Simulated,00789,1,37362,2025,37362,3398,3986,15146,4315,10517
2,7,Simulated,00790,1,27552,2025,27552,2689,3357,10326,3657,7522
2,7,Simulated,00791,1,22278,2025,22278,2774,2868,9247,1722,5667
2,7,Simulated,00792,1,24734,2025,24734,2548,2796,9605,2896,6889
2,7,Simulated,00797,1,10818,2025,10818,1776,1202,4574,638,2627
2,7,Simulated,00798,1,10123,2025,10123,1715,1544,3429,1401,2034
2,8,Simulated,00800,1,1957,2025,1957,326,249,807,135,441
2,8,Simulated,00801,1,78,2025,78,12,8,42,2,14
2,8,Simulated,00803,1,3998,2025,3998,633,602,1496,321,947
2,8,Simulated,00804,1,814,2025,814,115,54,471,53,120
2,8,Simulated,00806,1,13291,2025,13291,2454,1744,4978,1083,3033
2,8,Simulated,00807,1,30,2025,30,4,2,16,4,4
2,8,Simulated,00808,1,32,2025,32,5,1,21,1,4
2,8,Simulated,00810,1,53,2025,53,5,4,33,6,4
2,8,Simulated,00811,1,113,2025,113,23,14,41,6,30
2,8,Simulated,00812,1,38,2025,38,6,2,25,3,2
2,8,Simulated,00813,1,135,2025,135,17,27,59,7,25
2,8,Simulated,00815,1,10417,2025,10417,2421,1547,3807,850,1791
2,8,Simulated,00816,1,394,2025,394,81,64,149,48,51
2,8,Simulated,00817,1,1441,2025,1441,275,172,554,129,311
2,8,Simulated,00818,1,50,2025,50,9,1,25,4,11
2,8,Simulated,00819,1,178,2025,178,27,24,79,19,28
2,8,Simulated,00820,1,1427,2025,1427,271,182,578,121,276
2,8,Simulated,00823,1,20140,2025,20140,3748,3041,8967,1287,3097
2,8,Simulated,00824,1,62,2025,62,10,7,25,9,12
2,8,Simulated,00825,1,103,2025,103,13,14,57,14,4
2,8,Simulated,00826,1,161,2025,161,29,21,57,30,24
2,8,Simulated,00827,1,781,2025,781,125,173,290,79,114
2,8,Simulated,00828,1,54,2025,54,10,10,26,4,4
2,8,Simulated,00829,1,42,2025,42,4,4,29,2,4
2,8,Simulated,00830,1,1135,2025,1135,162,152,592,78,152
2,8,Simulated,00832,1,11749,2025,11749,2170,1507,4685,924,2462
2,8,Simulated,00833,1,238,2025,238,41,35,100,22,40
2,8,Simulated,00834,1,201,2025,201,34,39,88,17,23
2,8,Simulated,00835,1,150,2025,150,26,21,62,20,20
2,8,Simulated,00836,1,470,2025,470,76,68,187,32,107
2,8,Simulated,00839,1,2043,2025,2043,315,244,881,227,376
2,8,Simulated,00840,1,14716,2025,14716,2520,2258,6802,1181,1955
2,8,Simulated,00841,1,482,2025,482,76,55,199,71,81
2,8,Simulated,00842,1,685,2025,685,139,119,297,53,76
2,8,Simulated,00843,1,419,2025,419,71,45,247,24,33
2,8,Simulated,00844,1,179,2025,179,28,28,79,15,29
2,8,Simulated,00846,1,34365,2025,34365,6198,4655,13971,2763,6778
2,8,Simulated,00847,1,376,2025,376,54,65,148,52,56
2,8,Simulated,00848,1,78,2025,78,15,15,35,4,9
2,8,Simulated,00849,1,1421,2025,1421,216,208,625,126,247
2,8,Simulated,00850,1,387,2025,387,61,60,153,30,83
2,8,Simulated,00851,1,86,2025,86,11,11,49,3,12
2,8,Simulated,00852,1,118,2025,118,18,16,61,14,10
2,8,Simulated,00854,1,27305,2025,27305,3481,4025,11630,1895,6275
2,8,Simulated,00855,1,1690,2025,1690,273,258,743,171,244
2,8,Simulated,00856,1,714,2025,714,105,113,258,83,154
2,8,Simulated,00857,1,811,2025,811,120,131,346,67,147
2,8,Simulated,00858,1,201,2025,201,17,25,95,12,52
2,8,Simulated,00860,1,20431,2025,20431,3386,2618,8098,2143,4185
2,8,Simulated,00861,1,782,2025,782,137,116,317,94,117
2,8,Simulated,00863,1,1035,2025,1035,156,138,467,58,215
2,8,Simulated,00864,1,805,2025,805,110,112,321,48,215
2,8,Simulated,00866,1,15422,2025,15422,2093,2497,6301,1713,2817
2,8,Simulated,00867,1,1063,2025,1063,117,171,468,70,237
2,8,Simulated,00869,1,759,2025,759,116,131,320,45,147
2,8,Simulated,00870,1,1073,2025,1073,141,156,436,68,272
2,8,Simulated,00871,1,7525,2025,7525,1204,1220,2992,900,1210
2,8,Simulated,00872,1,14312,2025,14312,1073,1475,8358,1268,2138
2,8,Simulated,00873,1,3920,2025,3920,601,635,1409,652,623
2,8,Simulated,00874,1,2366,2025,2366,217,298,1066,252,533
2,8,Simulated,00875,1,2263,2025,2263,266,308,1047,176,466
2,8,Simulated,00876,1,1968,2025,1968,258,229,840,225,416
2,8,Simulated,00877,1,18535,2025,18535,2084,2114,6955,2222,5160
2,8,Simulated,00878,1,25388,2025,25388,3227,2537,10778,2127,6719
2,8,Simulated,00879,1,18581,2025,18581,2033,2731,7778,1317,4723
2,8,Simulated,00880,1,15640,2025,15640,2010,2539,5807,2554,2730
2,8,Simulated,00882,1,1070,2025,1070,110,49,619,62,231
2,8,Simulated,00887,1,15592,2025,15592,1901,2329,7636,2362,1365
2,8,Simulated,00888,1,17975,2025,17975,2640,3163,6806,2924,2443
2,8,Simulated,00889,1,24986,2025,24986,2715,4035,10004,3515,4716
2,8,Simulated,00890,1,3497,2025,3497,436,644,1584,277,555
2,8,Simulated,00891,1,48299,2025,48299,5411,8337,22423,4656,7472
2,8,Simulated,00892,1,76224,2025,76224,7501,10347,31806,11882,14688
2,8,Simulated,00893,1,40615,2025,40615,3948,6151,18347,5628,6541
2,8,Simulated,00894,1,6557,2025,6557,932,1087,3452,608,477
2,8,Simulated,00895,1,22444,2025,22444,2797,4211,9852,3497,2086
2,9,Simulated,00901,1,43815,2025,43815,7199,6553,17732,5691,6640
2,9,Simulated,00902,1,8136,2025,8136,1328,1304,3199,1028,1277
2,9,Simulated,00903,1,7964,2025,7964,1140,1022,3738,463,1600
2,9,Simulated,00904,1,20602,2025,20602,3243,2889,7895,2779,3797
2,9,Simulated,00905,1,8476,2025,8476,1073,879,3726,868,1930
2,9,Simulated,00906,1,2364,2025,2364,319,336,1093,211,405
2,9,Simulated,00907,1,1287,2025,1287,200,167,509,119,293
2,9,Simulated,00908,1,1526,2025,1526,210,219,667,151,279
2,9,Simulated,00909,1,479,2025,479,72,80,219,56,53
2,9,Simulated,00910,1,1942,2025,1942,387,361,756,178,260
2,9,Simulated,00911,1,5249,2025,5249,788,739,2021,633,1069
2,9,Simulated,00913,1,33497,2025,33497,5690,5184,13545,2139,6939
2,9,Simulated,00914,1,2351,2025,2351,304,259,1000,252,535
2,9,Simulated,00915,1,2414,2025,2414,443,375,963,193,440
2,9,Simulated,00917,1,2856,2025,2856,429,353,980,259,835
2,9,Simulated,00918,1,196,2025,196,30,30,94,14,27
2,9,Simulated,00919,1,77,2025,77,17,10,36,8,6
2,9,Simulated,00920,1,639,2025,639,100,104,244,55,136
2,9,Simulated,00922,1,2645,2025,2645,358,370,1152,246,519
2,9,Simulated,00924,1,30247,2025,30247,4319,3431,11960,1726,8812
2,9,Simulated,00925,1,35191,2025,35191,3644,3207,15303,1906,11131
2,9,Simulated,00926,1,3112,2025,3112,383,362,1143,165,1059
2,9,Simulated,00927,1,45,2025,45,3,7,19,4,11
2,9,Simulated,00929,1,7977,2025,7977,993,1243,3073,784,1883
2,9,Simulated,00930,1,70,2025,70,6,14,38,6,7
2,9,Simulated,00931,1,638,2025,638,120,76,233,79,131
2,9,Simulated,00934,1,370,2025,370,48,82,158,25,57
2,9,Simulated,00937,1,1841,2025,1841,171,184,985,223,278
2,9,Simulated,00938,1,246,2025,246,23,37,126,20,40
2,9,Simulated,00939,1,116,2025,116,19,20,52,16,9
2,9,Simulated,00940,1,650,2025,650,94,107,291,68,90
2,9,Simulated,00944,1,7964,2025,7964,1288,1034,2953,828,1861
2,9,Simulated,00945,1,47,2025,47,9,5,20,7,7
2,9,Simulated,00946,1,31,2025,31,7,4,13,2,6
2,9,Simulated,00947,1,130,2025,130,28,29,49,8,15
2,9,Simulated,00948,1,57,2025,57,6,5,28,9,9
2,9,Simulated,00949,1,276,2025,276,44,36,107,35,55
2,9,Simulated,00951,1,2370,2025,2370,321,272,1053,165,558
2,9,Simulated,00953,1,9260,2025,9260,1143,1164,4248,943,1762
2,9,Simulated,00954,1,449,2025,449,51,71,233,43,51
2,9,Simulated,00955,1,1662,2025,1662,290,238,727,133,273
2,9,Simulated,00956,1,247,2025,247,24,29,130,21,44
2,9,Simulated,00957,1,41845,2025,41845,7122,6404,18862,3263,6194
2,9,Simulated,00958,1,1035,2025,1035,145,142,450,96,201
2,9,Simulated,00960,1,21,2025,21,2,5,12,1,1
2,9,Simulated,00961,1,5085,2025,5085,871,825,2198,467,724
2,9,Simulated,00964,1,42906,2025,42906,7257,5487,17790,3557,8815
2,9,Simulated,00968,1,71,2025,71,12,12,35,6,6
2,9,Simulated,00969,1,661,2025,661,149,71,285,58,99
2,9,Simulated,00970,1,60,2025,60,8,10,24,2,16
2,9,Simulated,00972,1,1911,2025,1911,297,240,792,224,357
2,9,Simulated,00973,1,561,2025,561,73,68,219,52,149
2,9,Simulated,00975,1,939,2025,939,162,121,400,106,149
2,9,Simulated,00980,1,26684,2025,26684,4263,3361,11559,2814,4687
2,9,Simulated,00981,1,154,2025,154,16,29,64,17,29
2,9,Simulated,00982,1,81,2025,81,3,7,48,12,11
2,9,Simulated,00983,1,3837,2025,3837,601,729,1420,322,765
2,9,Simulated,00984,1,1724,2025,1724,283,281,722,136,303
2,9,Simulated,00985,1,413,2025,413,64,42,174,39,94
2,9,Simulated,00986,1,63,2025,63,0,0,55,4,4
2,9,Simulated,00988,1,711,2025,711,88,118,284,62,159
2,9,Simulated,00989,1,358,2025,358,57,37,154,29,81
2,9,Simulated,00990,1,268,2025,268,53,50,94,20,52
2,9,Simulated,00991,1,492,2025,492,57,83,183,59,110
2,9,Simulated,00993,1,21273,2025,21273,2671,3852,8996,2859,2895
2,9,Simulated,00994,1,10391,2025,10391,1510,1927,4344,1275,1335
2,9,Simulated,00995,1,19239,2025,19239,1482,2523,10236,2473,2526
2,9,Simulated,00996,1,13140,2025,13140,1658,2371,5790,1634,1687
2,9,Simulated,00997,1,11315,2025,11315,1358,1877,5478,1161,1441
2,9,Simulated,00998,1,19456,2025,19456,3505,3034,6792,1716,4410
2,9,Simulated,00999,1,40795,2025,40795,3688,5725,18419,4807,8156
2,10,Simulated,01000,1,44832,2025,44832,3926,7270,20317,5534,7785
2,10,Simulated,01001,1,30495,2025,30495,3271,5011,14882,2841,4490
2,10,Simulated,01007,1,5982,2025,5982,1371,763,2530,365,953
2,10,Simulated,01008,1,1960,2025,1960,298,322,788,247,306
2,10,Simulated,01009,1,251,2025,251,31,61,111,22,26
2,10,Simulated,01010,1,4442,2025,4442,763,742,2048,293,596
2,10,Simulated,01011,1,9614,2025,9614,1833,1452,4539,644,1146
2,10,Simulated,01013,1,25327,2025,25327,3632,3478,10768,3544,3905
2,10,Simulated,01014,1,26797,2025,26797,3623,3146,11849,2440,5740
2,10,Simulated,01015,1,7785,2025,7785,809,1158,3153,1084,1582
2,10,Simulated,01016,1,3892,2025,3892,560,534,1692,265,841
2,10,Simulated,01017,1,22483,2025,22483,3027,2472,9940,1940,5103
2,10,Simulated,01018,1,8502,2025,8502,1327,1128,3566,900,1581
2,10,Simulated,01019,1,479,2025,479,66,69,187,63,94
2,10,Simulated,01020,1,60,2025,60,4,6,34,2,13
2,10,Simulated,01021,1,9392,2025,9392,1237,888,4019,868,2380
2,10,Simulated,0103A,1,296,2025,296,35,56,148,19,38
2,11,Simulated,0117A,1,62,2025,62,7,11,22,11,10
2,11,Simulated,0117B,1,404,2025,404,14,22,283,24,62
2,12,Simulated,0125A,1,28,2025,28,3,5,14,3,3
2,13,Simulated,0131A,1,55,2025,55,10,6,28,5,5
2,15,Simulated,0153A,1,220,2025,220,43,40,84,18,35
2,15,Simulated,0155A,1,22132,2025,22132,3204,3165,10360,1704,3700
2,15,Simulated,0156A,1,15551,2025,15551,2172,2338,6376,1471,3194
2,15,Simulated,0156B,1,9945,2025,9945,1466,1313,3868,1191,2106
2,15,Simulated,0158A,1,7547,2025,7547,807,720,2741,470,2809
2,15,Simulated,0158B,1,4914,2025,4914,565,527,1971,362,1488
2,16,Simulated,0164A,1,38,2025,38,6,4,20,5,2
2,16,Simulated,0165A,1,64,2025,64,9,9,27,8,12
2,16,Simulated,0165B,1,336,2025,336,32,52,124,43,85
2,16,Simulated,0166A,1,122,2025,122,20,16,61,8,17
2,16,Simulated,0167A,1,235,2025,235,27,30,114,13,51
2,19,Simulated,0196A,1,66,2025,66,16,7,25,9,9
2,20,Simulated,0207L,1,4428,2025,4428,710,708,1763,417,829
2,23,Simulated,0230A,1,75,2025,75,12,17,25,11,10
2,23,Simulated,0231A,1,279,2025,279,49,35,110,22,63
2,23,Simulated,0236A,1,35,2025,35,5,12,14,4,1
2,23,Simulated,0237A,1,81,2025,81,10,8,50,4,10
2,24,Simulated,0248A,1,442,2025,442,46,69,209,33,85
2,24,Simulated,0248B,1,101,2025,101,3,24,57,7,9
2,24,Simulated,0248C,1,10509,2025,10509,1653,1963,4545,730,1617
2,24,Simulated,0248D,1,4594,2025,4594,634,735,2174,312,740
2,24,Simulated,0248E,1,8359,2025,8359,1439,1747,3300,814,1058
2,24,Simulated,0248F,1,938,2025,938,135,225,429,59,89
2,24,Simulated,0249A,1,1721,2025,1721,238,319,745,199,220
2,24,Simulated,0249B,1,294,2025,294,42,56,122,31,44
2,25,Simulated,0255A,1,42,2025,42,7,7,20,4,5
2,25,Simulated,0256A,1,223,2025,223,31,30,93,35,34
2,25,Simulated,0258A,1,2110,2025,2110,369,310,870,185,376
2,25,Simulated,0258B,1,2152,2025,2152,261,234,1040,196,421
2,25,Simulated,0258C,1,145,2025,145,18,21,76,9,22
2,28,Simulated,0286A,1,36568,2025,36568,3431,3189,17238,2697,10013
2,28,Simulated,0287A,1,22389,2025,22389,2513,2574,8027,2790,6485
2,28,Simulated,0287B,1,7401,2025,7401,572,1081,3665,987,1097
2,28,Simulated,0287C,1,21407,2025,21407,2730,2074,8569,1876,6158
2,28,Simulated,0287D,1,27013,2025,27013,3606,2942,10489,2718,7258
2,28,Simulated,0288A,1,19165,2025,19165,2046,2667,8233,2080,4139
2,28,Simulated,0288B,1,30558,2025,30558,3194,3473,13106,2293,8491
2,29,Simulated,0290A,1,38902,2025,38902,4501,4516,16632,2371,10883
2,29,Simulated,0290B,1,27491,2025,27491,3920,3178,9587,1583,9223
